ID,title,types,premium,lon,lat,metro_cat
56207b20aecee0c62f8b4568,Студия BIGODINI STUDIO на Варшавском шоссе,beauty,True,37.616032,55.629097,Южная
4f145fcef89c60510c0008e3,Салон красоты Alessandro на Южной,beauty,False,37.606468,55.622761,Южная
52c0242640c0886b7c8beea0,Салон красоты МАЭСТРО на Чертановской улице,beauty,False,37.601309,55.630119,"Южная,Чертановская"
52c0239440c0886b7c8be560,Салон красоты BROADWAY на Сумской улице,beauty,False,37.604825,55.624083,Южная
52f85a9740c08887408b456b,Салон красоты MONiK,beauty,False,37.604574,55.621673,Южная
4ff6e1563c72dd391f00000c,Салон-парикмахерская ЦирюльникЪ на метро Чертановская,beauty,False,37.607813,55.630656,"Южная,Чертановская"
4f145fd4f89c60510c0009cd,Салон Долотера на метро Южная,beauty,False,37.610871,55.623406,Южная
519ed07fa0f302632d00002c,Салон Жаклин на Сумской улице,beauty,False,37.602354,55.62444,Южная
51661145a0f302e004000001,Салон Capriccio,beauty,False,37.612396,55.633,"Южная,Чертановская"
51f0a133a0f302d121000060,Студия маникюра Лены Лениной в ТЦ Глобал Сити,beauty,False,37.606529,55.622609,Южная
4feedd923c72ddf65000001d,Салон красоты Маки на метро Южная,beauty,False,37.602484,55.622886,Южная
52c0250b40c0886b7c8bffa8,Салон красоты Делия в ТЦ Южный,beauty,False,37.612203,55.621211,Южная
525e19d040c088d6058b456c,Ногтевой центр Каприз на Днепропетровской улице,beauty,False,37.60761,55.621821,Южная
51ec8c66a0f302a43400002b,Салон красоты Чертановский цирюльник на Кировоградской улице,beauty,False,37.611383,55.621806,Южная
51d12e11a0f3021424000015,Студия загара и красоты Волшебница на Варшавском шоссе,beauty,False,37.613867,55.623295,Южная
51cd6ad7a0f302952a000003,Cалон красоты Виктория на Кировоградской улице,beauty,False,37.602684,55.614286,"Южная,Пражская"
4f145fc6f89c60510c0007bf,Global SPA,beauty,False,37.604626,55.622478,Южная
546c1e29a298fd1c2b8b45af,"Салон-парикмахерская Анна на Кировоградской улице, 5",beauty,False,37.613925,55.629333,Южная
51999312a0f302eb2f000046,Салон Маленький Париж на Чертановской улице,beauty,False,37.600154,55.62911,Южная
574bcf0b5bdd84841a8b4576,Тату студия L-tattoo Studio на Кировоградской улице,beauty,False,37.613925,55.629333,Южная
5153e993a0f302761200001a,Салон красоты Велья на Кировоградской улице,beauty,False,37.604744,55.615039,"Южная,Пражская"
519dbc8fa0f302543c000023,Салон Rosie на метро Южная,beauty,False,37.611405,55.625017,Южная
51d38a57a0f3029f62000006,Салон Галатея на Чертановской улице,beauty,False,37.591898,55.619095,"Южная,Пражская"
51f1e28ca0f3024c7e000006,Салон красоты Волшебница на улице Чертановской,beauty,False,37.590622,55.618926,"Южная,Пражская"
57d6cdef40c0882a298b7e64,Сеть соляных пещер Дыши Здорово на метро Южная,beauty,False,37.595411,55.627991,Южная
59154d7cc54cba173c4c51dc,Салон красоты Каре на Чертановской улице,beauty,False,37.596794,55.620479,"Южная,Пражская"
5959e48f3b6c997ad43757b4,Салон красоты solovei в Северном Чертаново,beauty,False,37.594962,55.625755,Южная
57a9ca1b40c088e74d8b6426,Салон красоты Rosie на Варшавском шоссе,beauty,False,37.616107,55.629657,Южная
5578afcb40c08885048b61b7,Салон красоты Mascara на метро Южная,beauty,False,37.604459,55.623141,Южная
57a9ca7140c088e74d8b6e85,Парикмахерская Мастерская стиля,beauty,False,37.607541,55.621898,Южная
5201cf3ea0f302fb0d000016,Салон красоты Королева на метро Южная,beauty,False,37.611047,55.623774,Южная
5578af9b40c08885048b5938,"Ногтевая студия Дорогой, я перезвоню на Кировоградской улице",beauty,False,37.604608,55.614723,"Южная,Пражская"
595c7bba2debd853e740c644,Барбершоп TOPGUN на Днепропетровской улице,beauty,False,37.603855,55.623,Южная
57c774bf40c088983d8b6a79,Ногтевая студия 4hands на метро Южная,beauty,False,37.612482,55.626035,Южная
5166788da0f3022c2100000f,Салон-парикмахерская Лаура на метро Южная,beauty,False,37.598105,55.626889,Южная
57a9cb0f40c088e74d8b7e62,Салон красоты Benefice,beauty,False,37.591821,55.619107,"Южная,Пражская"
521d8d08a0f302ef77000026,"Салон красоты в фитнес-клубе Титаниум, на метро Южная",beauty,False,37.601501,55.623198,Южная
58e1894240c0886f708bab7b,Салон красоты Элен,beauty,False,37.594865,55.62568,Южная
5578afa140c08885048b5a8d,Эконом-парикмахерская Твой Стиль на Сумской улице,beauty,False,37.608257,55.62371,Южная
57a9ca7140c088e74d8b6e81,Салон-парикмахерская Позитив на метро Южная,beauty,False,37.602744,55.618437,"Южная,Пражская"
58e188b140c0886f708baac7,Студия татуировки L-Tattoo,beauty,False,37.613224,55.628744,Южная
599e61a15cba0c7a4c4eed1e,Салон красоты Твой Стиль на метро Южная,beauty,False,37.60832,55.624342,Южная
58e187cb40c0886f708ba61e,Студия красоты Browup Makeup,beauty,False,37.606649,55.622635,Южная
58e1889040c0886f708baa1f,Салон-парикмахерская на метро Пражская,beauty,False,37.584961,55.620116,"Южная,Пражская"
4f145feef89c60510c000d1d,Центр красоты и здоровья L’OREAL Professionnel на Кутузовском проспекте,beauty,True,37.543552,55.7442,"Студенческая,Кутузовская,Международная,Выставочная"
5991512ade77b963d5418158,Салон красоты Vernisage на Кутузовском проспекте,beauty,True,37.543003,55.742585,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
53d40ee040c0882c3b8b45eb,Студия маникюра Лены Лениной на метро Студенческая,beauty,False,37.548565,55.739359,"Студенческая,Кутузовская,Кутузовская (Московское центральное кольцо)"
4f145fe8f89c60510c000c73,Студия Красоты на метро Кутузовская,beauty,False,37.537990920246,55.740668416611,"Студенческая,Кутузовская,Деловой центр,Международная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
522d41e940c088355a8b4593,Маникюрный салон Express Nails на метро Деловой центр (Московское центральное кольцо),beauty,False,37.546211,55.74378,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Кутузовская (Московское центральное кольцо)"
4f145fe5f89c60510c000bf9,Центр красоты Сити на метро Выставочная,beauty,False,37.550006,55.746132,"Студенческая,Деловой центр,Выставочная"
54b4ca9eb9556d3f318b4598,НатурХаус,beauty,False,37.545653,55.743598,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
4f145fe6f89c60510c000c11,Spa-салон Perfection на Студенческой улице,beauty,False,37.548949,55.743464,"Студенческая,Кутузовская,Деловой центр,Выставочная"
57a9cae340c088e74d8b7968,Лаборатория красоты МарО,beauty,False,37.563508,55.737139,"Студенческая,Киевская"
52ba76a040c088bc5a8b45be,Салон тайского массажа Relax Time на Кутузовском проспекте,beauty,False,37.536589711639,55.743038965115,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
4ffd50553c72ddc460000012,Медицинский центр косметологии Raylife на улице Можайский Вал,beauty,False,37.557333167642,55.745552262348,"Студенческая,Киевская"
4f145fe3f89c60510c000bcd,Салон Ирины Барановой на набережной Тараса Шевченко,beauty,False,37.546088173986,55.746547112847,"Студенческая,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)"
528f15d740c08834238b458b,Клиника лазерной косметологии ЛИНЛАЙН на Кутузовском проспекте,beauty,False,37.536868,55.741287,"Студенческая,Кутузовская,Деловой центр,Международная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
4f145fe6f89c60510c000c0f,Spa-салон Sunny Spa на Кутузовском проспекте,beauty,False,37.542355411392,55.741601727684,"Студенческая,Кутузовская,Международная,Выставочная,Кутузовская (Московское центральное кольцо)"
572c034234639a5c238b456c,Студия красоты Ю в Можайском переулке,beauty,False,37.546762,55.740492,"Студенческая,Кутузовская,Кутузовская (Московское центральное кольцо)"
51be85a6a0f302f85e000023,Салон красоты Нефертити на улице Можайский Вал,beauty,False,37.556403,55.74482,"Студенческая,Киевская"
51d62f92a0f302772700001b,Салон Гея на улице Дунаевского,beauty,False,37.545198,55.743407,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
58de8825dc4f407d418b4572,Салон красоты DEYA на Кутузовском,beauty,False,37.542355411392,55.741601727684,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
51ef2c4ca0f302295200000e,Авторская клиника пластической хирургии IMCmed в Большом Саввинском переулке,medical,False,37.563754,55.733153,"Студенческая,Фрунзенская,Спортивная,Киевская,Лужники"
5003e31a3c72ddf22a00000f,Салон Mos star,beauty,False,37.532895,55.725965,"Студенческая,Кутузовская,Лужники,Парк Победы,Кутузовская (Московское центральное кольцо)"
51b003c1a0f302f22c00001f,Салон красоты Два льва на улице Пудовкина,beauty,False,37.531146,55.726963,"Студенческая,Кутузовская,Парк Победы,Кутузовская (Московское центральное кольцо)"
4f145fdff89c60510c000b3b,Салон маникюра и педикюра Пальчики на метро Киевская,beauty,False,37.558378,55.745675,"Студенческая,Киевская"
515bcda9a0f3026248000015,Салон beautick. на Кутузовском проспекте,beauty,False,37.540415,55.741432,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
51663e0fa0f302810e00002a,Салон-парикмахерская Лана-Бриз,beauty,False,37.531918,55.726528,"Студенческая,Кутузовская,Парк Победы,Кутузовская (Московское центральное кольцо)"
54a0efcc4fe9744c558b4595,Спа салон Maximus на метро Студенческая,beauty,False,37.550601,55.741702,Студенческая
545ae513ec1e11c5378b45ab,Jade Nails,beauty,False,37.558445,55.744794,"Студенческая,Киевская"
4f145fdbf89c60510c000aa9,Центр здоровья и красоты Макс Визаж,beauty,False,37.558657,55.744785,"Студенческая,Киевская"
57a9cae540c088e74d8b799e,Салон красоты Bueno в Хамовниках,beauty,False,37.565177,55.732914,"Студенческая,Фрунзенская,Спортивная,Киевская,Лужники"
51ad589ea0f3028257000016,Солярий Солео на Студенческой улице,beauty,False,37.543909,55.740989,"Студенческая,Кутузовская,Деловой центр,Кутузовская (Московское центральное кольцо)"
519ecd42a0f302142d000025,Салон SAN-LEO на Киевской улице,beauty,False,37.547335,55.739104,"Студенческая,Кутузовская,Кутузовская (Московское центральное кольцо)"
515402a2a0f302c31b00000a,Парикмахерская эконом-класса на метро Кутузовская (Московское центральное кольцо),beauty,False,37.538438,55.738782,"Студенческая,Кутузовская,Кутузовская (Московское центральное кольцо)"
588f5377acf1ce67578b4579,Салон красоты Queen Club на Киевской улице,beauty,False,37.5407,55.737762,"Студенческая,Кутузовская,Кутузовская (Московское центральное кольцо)"
55dbddf45ea108482e8b4568,Студия ногтевого сервиса и биоэпиляции Glam Loft на Кутузовском проспекте,beauty,False,37.543653,55.74412,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
5983e980a21c3f25265ea4b5,Барбершоп Oldboy на Студенческой улице,beauty,False,37.546372,55.742423,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Кутузовская (Московское центральное кольцо)"
519c8e96a0f3027d3d00001c,Галерея красоты Rich Style,beauty,False,37.55175,55.745732,"Студенческая,Киевская,Деловой центр,Выставочная"
51945baaa0f3028834000053,Ля Канте,beauty,False,37.54651,55.745538,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)"
5846a3cdc4d9f26d318b4569,Барбершоп TOPGUN на улице Раевского,beauty,False,37.553469,55.744561,"Студенческая,Киевская,Деловой центр,Выставочная"
57a9caf140c088e74d8b7b08,Студия маникюра Маленькая радость,beauty,False,37.558777,55.74483,"Студенческая,Киевская"
54c0a1913811673a298b4572,Салон красоты Руслана на улице Можайский Вал,beauty,False,37.556846,55.74487,"Студенческая,Киевская"
57a9ca3640c088e74d8b6781,Клуб красоты Красивые люди,beauty,False,37.552898,55.745288,"Студенческая,Киевская,Деловой центр,Выставочная"
51b9897ca0f3025225000014,Студия-парикмахерская Натали на Студенческой улице,beauty,False,37.54597,55.741124,"Студенческая,Кутузовская,Деловой центр,Кутузовская (Московское центральное кольцо)"
521184a2a0f3021f6e000023,"Парикмахерская на Брянской улице, 32 стр 6",beauty,False,37.55929,55.745392,"Студенческая,Киевская"
52c0243940c0886b7c8bf00c,"Салон красоты ЭгоВиктори на Студенческой улице, 26",beauty,False,37.545863,55.742864,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Кутузовская (Московское центральное кольцо)"
51ee362aa0f302c220000011,Салон красоты Экселанс на Киевской улице,beauty,False,37.559283,55.742299,"Студенческая,Киевская"
58b8db75379a29d6178b456d,Студия Na Na Nails на Брянской улице,beauty,False,37.558445,55.744794,"Студенческая,Киевская"
51b6a5a7a0f302675c000003,Студия красоты и загара На Кутузовском на Кутузовском проспекте,beauty,False,37.537125,55.739721,"Студенческая,Кутузовская,Международная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
54c7200f560c388e268b458c,Sunleo на Студенческой улице,beauty,False,37.5387,55.738302,"Студенческая,Кутузовская,Кутузовская (Московское центральное кольцо)"
59509c09e061880e9620e01d,Студия красоты YOU NEW на улице Дунаевского,beauty,False,37.545526,55.742549,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Кутузовская (Московское центральное кольцо)"
5578b00640c08885048b6989,Парикмахерская на метро Киевская,beauty,False,37.557394,55.74523,"Студенческая,Киевская"
583f8572479a5dd56e8b4579,Салон красоты Лаборатория стиля Provocateur на Платовской улице,beauty,False,37.555193,55.744799,"Студенческая,Киевская"
58e1871740c0886f708ba224,Парикмахерская Оранжевый рай,beauty,False,37.543463,55.744759,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
55c9d0078e448cf2428b456d,Тату-салон Серафим на Кутузовском проспекте,beauty,False,37.548375,55.744541,"Студенческая,Деловой центр,Международная,Выставочная"
57a9ca3640c088e74d8b6779,Парикмахерская АТВ,beauty,False,37.543421,55.743812,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
58c8b442e28ef8c3578b4575,Клиника эстетической медицины и косметологии Азалия на улице Раевского,beauty,False,37.553469,55.744561,"Студенческая,Киевская,Деловой центр,Выставочная"
58d35802c374af77048b4569,Центр красоты и косметологии Ed&Beauty на метро Кутузовская,beauty,False,37.538269,55.740639,"Студенческая,Кутузовская,Деловой центр,Международная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
57a9cac140c088e74d8b7594,Дом Элви,beauty,False,37.538656,55.741985,"Студенческая,Кутузовская,Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо),Кутузовская (Московское центральное кольцо)"
57a9c8e240c088e74d8b51b4,Парикмахерская Энергоэкоресурсы,beauty,False,37.538104,55.733096,"Студенческая,Кутузовская,Кутузовская (Московское центральное кольцо)"
57e88c2cbbb091844a8b4575,Салон красоты Лаборатория Hair Expert в поселке Коммунарка,beauty,True,37.490227,55.567468,"Тёплый стан,Ясенево,Бунинская аллея"
5265f69b40c08846278b458e,Имидж-лаборатория Персона Lab в ТРЦ Мега Теплый стан,beauty,True,37.489026,55.604971,Тёплый стан
57a9caab40c088e74d8b7379,Салон красоты Селект у метро Теплый Стан,beauty,True,37.483395,55.63375,"Тёплый стан,Тропарёво"
51f1d41ca0f3025d7800002a,Студия маникюра Лены Лениной в ТЦ Принц Плаза,beauty,False,37.507149,55.618458,Тёплый стан
5825f9521f5b10ec1a8b456d,Салон красоты Lamour des Orchidees,beauty,False,37.516781,55.609746,"Тёплый стан,Ясенево"
5339375c40c088b47f8b4b1a,Студия маникюра Лены Лениной в ТЦ Мега Тёплый Стан,beauty,False,37.492878,55.603152,Тёплый стан
4f145fdff89c60510c000b35,Салон Lucky на метро Тёплый стан,beauty,False,37.509651,55.619739,Тёплый стан
54c0944b0ce1334c258b45a4,Студия маникюра Лены Лениной в ТЦ Спектр,beauty,False,37.508832,55.619899,Тёплый стан
57a9ca8a40c088e74d8b70b1,"Парикмахерская на улице Академика Виноградова, 4 к 2",beauty,False,37.486737,55.632214,"Тёплый стан,Коньково,Тропарёво"
51ff5c93a0f302ef1600002a,Сеть салонов-парикмахерских Доступная Территория на метро Тёплый стан,beauty,False,37.475467,55.629141,"Тёплый стан,Румянцево,Тропарёво"
57a9cad440c088e74d8b77ca,Сеть имидж-студий Рив Гош на метро Тёплый стан,beauty,False,37.489265,55.604412,Тёплый стан
4fd9e6073c72dd3d15000002,Салон Виола на улице Генерала Тюленева,beauty,False,37.489262,55.617184,Тёплый стан
56988bd4e66670ab258b4569,Студия красоты Кружева в ТЦ Спектр,beauty,False,37.50939,55.619468,Тёплый стан
55dd24af8a577fbc0f8b457a,"Салон красоты Marusya, косметологии и дизайна бровей на Профсоюзной улице",beauty,False,37.506802,55.618906,Тёплый стан
4fdae6ff3c72dd2a1f000015,Салон Будэ Арт на улице Тёплый Стан ,beauty,False,37.498551,55.619216,Тёплый стан
576105901a3ae5fa328b456a,Салон красоты Корона в ТЦ ТвинПлаза,beauty,False,37.505714,55.617759,Тёплый стан
587b76cf40c0886e71951e5b,Салон красоты ДиРен,beauty,False,37.48655218631,55.632138666529,"Тёплый стан,Коньково,Тропарёво"
54c8366fe9fc44e30a8b458a,Студия красоты BrowArt в ТЦ МЕГА Теплый Стан,beauty,False,37.49132,55.603616,Тёплый стан
4ff59b483c72dde81500000a,Центр красоты и здоровья на Теплом Стане,beauty,False,37.507724,55.623904,Тёплый стан
52007d63a0f302754c000010,Салон красоты Эмэро на улице Тёплый Стан ,beauty,False,37.496415,55.622587,Тёплый стан
559b444318f6aea6228b4578,Салон красоты Кристина на метро Тёплый стан,beauty,False,37.472432,55.61921,"Тёплый стан,Румянцево"
4f145fe1f89c60510c000b7d,Салон Принцесса на метро Тёплый стан,beauty,False,37.50689,55.618417,Тёплый стан
57a9c8af40c088e74d8b4fc3,Салон парикмахерская New Лайм,beauty,False,37.509325,55.600334,"Тёплый стан,Ясенево"
515e52eda0f302996800002b,Сеть салонов красоты Империя Солнца на Теплом Стане,beauty,False,37.494271,55.613984,Тёплый стан
52c0252c40c0886b7c8c01da,Парикмахерская в ТЦ Тропарёво,beauty,False,37.482278,55.630759,"Тёплый стан,Тропарёво"
5578b00f40c08885048b6a6b,Парикмахерская Li-Lac,beauty,False,37.483813,55.625405,Тёплый стан
53a096fb40c08838228b460f,Студия детской красоты Воображуля в ТЦ Мега Тёплый Стан,beauty,False,37.490577,55.60322,Тёплый стан
515cdee9a0f302300e00001a,Салон Алекс на Теплом Стане,beauty,False,37.480779,55.630567,"Тёплый стан,Тропарёво"
51a45983a0f3025e44000013,Сеть эконом-парикмахерских Московская городская сеть на Профсоюзной улице,beauty,False,37.507882,55.624329,Тёплый стан
51e75c9ca0f3028b40000003,Салон-парикмахерская Экономъ на улице Теплый Стан,beauty,False,37.485963,55.6298,"Тёплый стан,Коньково,Тропарёво"
52c0248440c0886b7c8bf576,Парикмахерская Тавгай на улице Тёплый Стан ,beauty,False,37.501328,55.619511,Тёплый стан
52c0229b40c0886b7c8bd4ce,"Парикмахерская на улице Голубинской, 7к2",beauty,False,37.514707,55.606061,"Тёплый стан,Ясенево"
5189df79a0f3029c4e00000a,Салон-парикмахерская Magic,beauty,False,37.472714,55.621145,"Тёплый стан,Румянцево"
58dc7515e908757c178b457c,Салон Точка Красоты в Ясенево,beauty,False,37.513233,55.606889,"Тёплый стан,Ясенево"
595c7ef22debd8555920f628,Барбершоп TOPGUN на Профсоюзной улице,beauty,False,37.507484,55.61813,Тёплый стан
57a9cb0340c088e74d8b7ce9,Студия маникюра Элина на метро Тёплый стан,beauty,False,37.494209,55.618994,Тёплый стан
52c0252d40c0886b7c8c01f9,Студия загара и красоты на улице Академика Варги,beauty,False,37.476614,55.629463,"Тёплый стан,Румянцево,Тропарёво"
5339375840c088b47f8b4a85,"Парикмахерская на улице Генерала Тюленева, 25",beauty,False,37.486943,55.619129,Тёплый стан
51dccd8ba0f3020a66000044,Парикмахерская Торговые Ряды на Теплом Стане,beauty,False,37.50609,55.623078,Тёплый стан
52c0267540c0886b7c8c19f7,Парикмахерская НикОль на Профсоюзной улице,beauty,False,37.504913,55.621418,Тёплый стан
57a9ca4440c088e74d8b68de,Салон красоты Joli,beauty,False,37.491031,55.606592,Тёплый стан
57a9cb0d40c088e74d8b7e15,Парикмахерская Style & Charme,beauty,False,37.485906,55.62899,"Тёплый стан,Коньково,Тропарёво"
58e1883140c0886f708ba850,Студия тату и загара ЛАЙНС,beauty,False,37.505878,55.617934,Тёплый стан
53f6ba6640c088b6038b4592,Наращивание волос Natalia Hair,beauty,False,37.504676,55.625375,Тёплый стан
57a9ca7a40c088e74d8b6f5a,"Парикмахерская на улице Генерала Тюленева, 2",beauty,False,37.486624,55.626158,Тёплый стан
57a9cba840c088e74d8b91f7,Салон-парикмахерская Рамин,beauty,False,37.473862,55.598987,Тёплый стан
58e1882640c0886f708ba7d8,Студия наращивания ресниц на метро Тропарёво,beauty,False,37.482278,55.630759,"Тёплый стан,Тропарёво"
58e1882640c0886f708ba7d4,Студия маникюра на метро Тропарёво,beauty,False,37.482278,55.630759,"Тёплый стан,Тропарёво"
57a9ca3440c088e74d8b6747,Парикмахерская на Профсоюзной улице,beauty,False,37.507139,55.619991,Тёплый стан
57a9ca3440c088e74d8b6743,Студия маникюра Волшебные пальчики,beauty,False,37.505878,55.617934,Тёплый стан
57a9cbd140c088e74d8b971d,Студия красоты на метро Тёплый стан,beauty,False,37.475235,55.622873,"Тёплый стан,Румянцево"
57a9c9e240c088e74d8b5df5,Салон красоты на метро Тёплый стан,beauty,False,37.472825,55.614585,Тёплый стан
57bcc9ee40c088de648b4a8c,Парикмахерская на метро Тёплый стан,beauty,False,37.473862,55.598987,Тёплый стан
57a9cba440c088e74d8b917b,Салон-парикмахерская на метро Тёплый стан,beauty,False,37.473862,55.598987,Тёплый стан
58e184a840c0886f708b8cb5,Парикмахерская на метро Тёплый стан,beauty,False,37.473862,55.598987,Тёплый стан
4fefbb663c72dd015c00000b,Салон Русалочка в Печатниках,beauty,True,37.718114,55.68509,Печатники
5578b02a40c08885048b6ff0,"Салон красоты Bigudi club на Шоссейной улице, 31 к 2",beauty,False,37.724532,55.680252,Печатники
4f145fe8f89c60510c000c5d,Салон красоты SunVil в Печатниках,beauty,False,37.728295,55.691733,Печатники
545ad883ec1e1143378b4567,Студия красоты Лайт на улице Чистова,beauty,False,37.739941,55.696834,"Печатники,Волжская"
516d0a92a0f302c422000003,"Салон красоты ЕВГЕНИЯ на улице Юных Ленинцев, 7",beauty,False,37.740266,55.699949,"Печатники,Текстильщики,Волжская"
5005b2c83c72dda93a000032,Салон красоты LAME,beauty,False,37.742895,55.69366,"Печатники,Волжская"
53a0970c40c08838228b47ec,Парикмахерская Золотой Локон на улице Гурьянова,beauty,False,37.718548,55.676535,Печатники
584a631d02edfecd6a8b457b,Салон красоты Облака на Коломенской улице,beauty,False,37.6956094,55.6814929,"Печатники,Технопарк,Коломенская"
52c0249040c0886b7c8bf675,"Салон-парикмахерская на Люблинской улице, 50 к1",beauty,False,37.737953,55.679377,"Печатники,Люблино,Волжская"
5953c32ddbb92f041008affa,"Салон красоты Bigudi club на Шоссейной улице, 4 к 1",beauty,False,37.727372,55.692045,Печатники
56f0f9905a515916608b4567,Салон красоты Счастье есть на Коломенской,beauty,False,37.707925,55.684874,"Печатники,Коломенская"
52c0269140c0886b7c8c1c6e,Салон красоты Ариана в Печатниках,beauty,False,37.727548,55.692478,Печатники
587b67d640c0886e718dd39c,Студия красоты Tet-a-Tet на Люблинской улице,beauty,False,37.734847,55.695286,Печатники
4f145fcef89c60510c000901,Салон Ангелина в Печатниках,beauty,False,37.717418,55.688186,Печатники
4ffd512e3c72dd276200000b,Салон Парадиз в Печатниках,beauty,False,37.723477,55.676799,Печатники
4ffd4f8e3c72dd4862000004,Салон Кватро на Люблинской улице,beauty,False,37.736173,55.693069,Печатники
55f771ecd1aa9233308b456b,Салон красоты Мерси в ТЦ Серф плаза,beauty,False,37.715821,55.680707,Печатники
51dcd9cca0f302e76b000032,Салон Точка Красоты на Коломенской улице,beauty,False,37.697165,55.678603,"Печатники,Коломенская"
5167a8daa0f3026e6b000019,Парикмахерская Искусство стиля,beauty,False,37.726466,55.679571,Печатники
56299c7c78222b98478b456a,Студия маникюра и педикюра Мегаполис в Печатниках,beauty,False,37.728054,55.69154,Печатники
521c5f54a0f302b833000038,Салон-парикмахерская Ты и Я в Печатниках,beauty,False,37.72726,55.691938,Печатники
5360128440c08841498b488b,Центр красоты Анна на Судостроительной улице,beauty,False,37.692464,55.685503,"Печатники,Технопарк,Коломенская,Кожуховская"
524d13e040c088302e8b457a,Студия наращивания ресниц Resnizza,beauty,False,37.718067,55.689725,Печатники
52c025ff40c0886b7c8c11f9,Салон красоты AIDAmate на метро Печатники,beauty,False,37.721946,55.673974,"Печатники,Братиславская"
51666581a0f302321900001a,Салон Ласкарис в Печатниках,beauty,False,37.720457,55.694956,Печатники
5056eb213c72ddb61d000002,Салон красоты JUST в Печатниках,beauty,False,37.718308,55.692658,Печатники
553092ce2cbff57a2a8b4595,Салон красоты Территория Фитнеса в Печатниках,beauty,False,37.7159684,55.6807041,Печатники
4ff816043c72dd3e2f000001,Салон-студия красоты Стиль в Текстильщиках,beauty,False,37.737553,55.697636,Печатники
51ecb4a5a0f3023b4200005d,Эконом-парикмахерская на улице Гурьянова,beauty,False,37.722494,55.692821,Печатники
51a3130ba0f302435000001b,Салон Сальвадор Дали в Печатниках,beauty,False,37.725999,55.688006,Печатники
583f8bf0479a5d6a718b4579,Салон красоты Лаборатория стиля Provocateur на улице Юных Ленинцев,beauty,False,37.742034,55.699558,"Печатники,Текстильщики,Волжская"
584ed4f21f2aa542178b4571,Парикмахерская БиОла на улице Гурьянова,beauty,False,37.717025,55.680108,Печатники
5746a37f5195df763a8b4578,Салон-парикмахерская Алёнка на улице Чистова,beauty,False,37.740648,55.696937,"Печатники,Волжская"
51e4ccdfa0f302c63600000f,Салон-парикмахерская Юнонас в Печатниках,beauty,False,37.724506,55.679492,Печатники
599560ca2ad4e33aac0f9b2e,Салон красоты La-Rica на улице Гурьянова,beauty,False,37.719747,55.675813,Печатники
54e183e98538fd10298b457f,Мастер маникюра и педикюра Елена Егорова,beauty,False,37.721885,55.694002,Печатники
54b7268ce7310227358b45b1,Випэлит,beauty,False,37.707134,55.68359,Печатники
53df191540c088fe7b8b4590,"Салон красоты Элен Хаус на Люблинской улице, 40",beauty,False,37.736424,55.686176,"Печатники,Волжская"
51c01f1da0f3026c77000001,Парикмахерская Новая улыбка на улице Артюхиной,beauty,False,37.740349,55.69347,"Печатники,Волжская"
51778ed2a0f3020546000012,Салон красоты Ника на улице Гурьянова,beauty,False,37.723171,55.694075,Печатники
516e130fa0f3022a22000028,Салон красоты SSK на улице Артюхиной,beauty,False,37.737291,55.701193,"Печатники,Текстильщики"
57a9cb7140c088e74d8b8a5b,Студия маникюра и педикюра Vogue,beauty,False,37.697165,55.678603,"Печатники,Коломенская"
517606ffa0f302445600002e,"Салон-парикмахерская на улице Полбина, 52",beauty,False,37.726432,55.676882,"Печатники,Люблино,Волжская"
57c7748240c088983d8b6977,Студия мужских стрижек СуперМен на метро Печатники,beauty,False,37.72726,55.691938,Печатники
